id,text,airline,topic,gamma
645,I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error,United,3,0.25912656495616015
647,Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.,United,4,0.17808059501289467
649,"but then again, maybe the would care more to hear what went on than whoever listens to issues you caused",United,7,0.17313730143593223
650,I wonder if sharing all this on FB and insta would produce a number. characters really limits my story telling.,United,7,0.3480360216219889
651,so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,United,6,0.2384302484221095
652,Could this email be resent as it doesnt appear to have arrived.,United,6,0.23186696593216757
654,you have to follow me in order for me to DM...come on now,United,7,0.3519225425728922
655,"$ United coupon to make up for broken entertainment system on a -hour flight, seriously? #Ridiculousness #learncustomerservice",United,3,0.3116103656738292
656,So they didn't drop my bag overnight ; now I'm leaving for a week. This is why you were supposed to hold on to the bag....,United,6,0.46959146158107157
657,I did DM the details but still no response. I have to book today.,United,7,0.39117413320046496
660,not able to DM you my confirmation number,United,7,0.4509696337533452
661,"I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be sk for hrs?",United,7,0.3305657049634255
662,very unhappy at no response to complaint emailed on nd Feb ref.. Awful customer service!,United,7,0.2992625723444969
665,we were not given the option of using our United TravelBank in a recent Flight Booking Problems! Any help in using or recouping these funds? Thanks!,United,3,0.36487249051251247
666,common!! keep your paper work ready and don't delay our flights(#)and meetings,United,5,0.24562012030218094
668,"yep that's correct, I got an email at : am that the flight was Cancelled Flightled, doesn't matter now flight into atl is delayed, thx",United,5,0.3065215575586898
669,k and had problem getting out of FLL to IAH sent DM to you about making my connection please let me know,United,7,0.2162108839521803
672,"I'm grounded in Montreal with ua. I am missing my connection ua to St. Louis. Can you help,Do you have a private jet for me?",United,6,0.3026595398646557
673,I'm so frustrated and nervous because of this.,United,3,0.32987842873902407
675,I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You,United,2,0.26953704886298513
676,how does it get Cancelled Flightled hours before take off?,United,5,0.31271476502801127
677,"This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?",United,1,0.2880007672699039
678,So what does someone with severe anxiety do when the one person who can help him isn't next to him?,United,4,0.2108627661439211
679,I'm seeking to go client. B/c u cant get me there I need refund. I filled out form nonfident it works if past is an indication,United,7,0.391211254784191
683,Luckily I made my flights this time but was so disappointed with the lack of communication :(,United,4,0.26133433831741487
684,checking to see why flight (atl-ord) got Cancelled Flighted?,United,6,0.3423660053347004
685,service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,United,3,0.21944848634780154
686,Booked a flight home over months ago and requested seats together for my fiancée and I. We got middle seats. UNACCEPTABLE. The,United,3,0.3792733378360624
687,YOU GUYS ARE HORRIBLE.,United,4,0.30813846553893826
689,Why do I have to pay $ for wifi with an international business ket? #pennypincher,United,1,0.4179074971676814
690,"ok. To top things off, you've lost my luggage. Could you get ANY worse??? #UnitedAirlines",United,6,0.27016812520732986
692,AND my luggage has been broken!! #youcouldntmakethis up #brokenwheel,United,6,0.392493120652447
694,maybe one day you'll be the one quoted on,United,4,0.20835256795897145
695,flight delayed-no one remembered to turn the heat on flight leaving ORD-seriously???,United,6,0.34237307552035046
697,to speak to a real person to get this resolved politely and efficiently. (/),United,4,0.350005873040138
698,"I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(/)",United,6,0.23505416918835503
699,did bags make it on the flight out of iad? second day withoulothes is pretty inconvenient. We're pretty curious #UnitedAirlines,United,4,0.2612827650876378
701,hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,United,4,0.2860485873130735
702,did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage,United,6,0.3318750612523937
704,"according to your DMs, I'm not owed a refund. please may I be provided with a cont number before I go to my bank to file claim",United,7,0.33740989327280185
705,about hours ago. I need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere.,United,3,0.2863931807267646
708,pls properly train your agents. Requested to speak to k customer service ; was transferred to a dead end. Not even open at this hr,United,8,0.2438202843595147
709,Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,United,6,0.5095539324281216
711,"customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",United,4,0.23706893115133781
712,terminal at MIA should have food open before am esp when there are flights at am. Two hours early like recommended. Can't eat.,United,3,0.2157727170941913
713,it was UA flight ! Now I'm currently sk in Portland because I missed my ride because of the hour delay. #GetMartyHome,United,6,0.2104117795297042
714,"has not responded to my various requests for cont numbers, does anyone know the UK customer service number for #UnitedAirlines",United,7,0.3641629151576192
715,how we looking on getting those bags to Lusaka,United,6,0.2865459022721558
716,Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,United,3,0.33330162268425645
718,just last thing. U guys shouldn't be charging $ for drinks on a transatlan flight,United,3,0.2501969561539815
719,LHR arrival lounge #fail. Waited mins for shower then left to find hotel. U know how many passengers u carry. Planning???,United,6,0.37078478936186726
721,completed form but doubt it's any use. UA doesn'are. day vacation will now be . Sure UA won't feel responsibility for that...,United,1,0.2171054063665698
725,"nope, they told us it was time for them to go home and to sleep at the airport. Even though they assured us we would get a room...",United,5,0.2773825979256346
727,"..back for the expensive holiday, he worked all year to pay for, that you RUINED! We wanmpensation ; his original case back!",United,1,0.2873472193578549
728,thanks United I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,United,2,0.2496506898883851
729,"frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",United,8,0.37280890035925457
730,"It's still a valid flight. Just seems strange to delay for Late Flight inbound crew, hours from now, when the plane is already here.",United,3,0.2837966076217527
731,Thanks for the lack of help and the canned response from the K desk!,United,4,0.18813141940566064
732,It's too bad UA has had another unforeseeable operational issue on my return flight.,United,6,0.23384938223648224
734,if I pay you $ and $ for my luggage to be delivered when I arrive. Why should I have to wait additional days for its delivery?,United,6,0.4129605391877938
